The 1th Row
	      TIME	    NRiter	    LSiter	       FPR	      FOPR	      FOPT	      FGPR	      FGPT	      FWPR	      FWPT
	       DAY	          	          	      PSIA	   STB/DAY	       STB	  MSCF/DAY	      MSCF	   STB/DAY	       STB
	          	          	          	          	          	          	          	          	          	          
	       775	      1000	      1000	      1000	      1000	      1000	      1000	      1000	      1000	      1000
	       785	      1000	      1000	      1000	      1000	      1000	      1000	      1000	      1000	      1000
	       795	      1000	      1000	      1000	      1000	      1000	      1000	      1000	      1000	      1000
	       805	      1000	      1000	      1000	      1000	      1000	      1000	      1000	      1000	      1000
	       815	      1000	      1000	      1000	      1000	      1000	      1000	      1000	      1000	      1000
	       825	      1000	      1000	      1000	      1000	      1000	      1000	      1000	      1000	      1000
	       835	      1000	      1000	      1000	      1000	      1000	      1000	      1000	      1000	      1000
	       845	      1000	      1000	      1000	      1000	      1000	      1000	      1000	      1000	      1000
	       855	      1000	      1000	      1000	      1000	      1000	      1000	      1000	      1000	      1000
	       865	      1000	      1000	      1000	      1000	      1000	      1000	      1000	      1000	      1000
	       875	      1000	      1000	      1000	      1000	      1000	      1000	      1000	      1000	      1000
	       885	      1000	      1000	      1000	      1000	      1000	      1000	      1000	      1000	      1000
	       895	      1000	      1000	      1000	      1000	      1000	      1000	      1000	      1000	      1000
	       900	      1000	      1000	      1000	      1000	      1000	      1000	      1000	      1000	      1000
The 22th Row
	      TIME	      WBHP	      WBHP	      WBHP	      WBHP	      WBHP	      WBHP	      WBHP	      WBHP	      WBHP
	       DAY	      PSIA	      PSIA	      PSIA	      PSIA	      PSIA	      PSIA	      PSIA	      PSIA	      PSIA
	          	    PROD24	    PROD25	    PROD26	     PROD3	     PROD4	     PROD5	     PROD6	     PROD7	     PROD8
	         1	   3363.12	   3001.43	      1000	   3039.67	    3388.3	   3190.82	   2780.66	   3283.38	   3346.48
	         2	   3342.38	   2954.96	      1000	   2995.28	   3361.96	   3156.21	   2720.34	    3261.7	   3328.55
	         4	   3320.88	   2890.66	      1000	   2937.71	   3341.12	   3118.34	   2640.67	   3236.24	   3309.89
	         8	   3277.49	   2790.42	      1000	   2846.73	   3299.32	   3054.58	   2522.61	   3195.75	    3275.7
	        16	   3208.55	   2640.08	      1000	   2675.06	   3237.09	   2946.84	   2306.66	   3120.83	   3214.32
	        26	   3134.15	    2526.8	      1000	    2575.5	      3169	   2840.06	   2213.18	   3024.66	   3141.92
	        36	   3066.51	   2446.06	      1000	   2495.36	   3105.35	   2766.81	   2147.76	   2948.82	   3077.38
	        46	   3000.64	   2371.94	      1000	   2407.16	   3044.74	   2699.45	   2075.39	   2892.94	   3026.15
	        50	   2979.45	    2345.4	      1000	   2379.21	   3025.02	   2679.35	   2049.58	   2872.44	   3006.98
	        51	   2978.82	   2341.53	      1000	   2374.78	   3020.21	   2676.83	   2045.13	   2867.59	   3002.62
	        53	   2966.99	   2325.57	      1000	   2356.55	   3010.68	   2663.08	   2029.05	   2857.16	   2992.74
	        57	      2944	   2293.98	      1000	   2318.92	   2987.92	   2634.55	   1997.06	   2836.22	   2972.64
	        65	   2898.94	   2234.15	      1000	   2245.71	   2941.76	   2580.55	   1935.58	   2788.86	   2928.56
	        75	   2847.41	   2163.75	      1000	   2156.68	   2885.13	   2516.43	   1861.51	   2725.79	   2873.36
	        85	   2797.46	   2097.07	      1000	   2068.81	   2831.53	    2453.2	    1789.1	    2661.9	   2819.79
	        95	   2746.93	   2029.74	      1000	   1979.08	    2776.8	   2388.86	   1713.42	   2596.82	    2763.4
	       100	   2723.33	   1997.81	      1000	   1935.22	   2752.66	   2358.77	   1677.56	   2564.52	   2737.47
	       101	   2719.68	   1992.63	      1000	   1927.67	   2749.63	    2354.2	   1672.82	   2558.64	   2733.68
	       103	   2709.44	   1978.47	      1000	   1908.73	   2738.06	   2340.44	   1655.35	   2544.73	   2721.35
	       107	   2689.51	   1950.73	      1000	   1870.86	   2714.53	   2312.69	   1619.67	   2516.18	   2696.43
	       110	   2676.09	   1931.26	      1000	    1843.7	   2698.47	   2292.97	   1594.62	   2495.07	   2678.85
	       111	   2672.88	   1925.52	      1000	    1835.3	   2694.03	   2286.87	   1587.45	   2488.28	   2673.73
	       113	   2663.49	   1912.09	      1000	   1816.58	   2682.34	   2272.95	   1569.48	   2473.69	   2661.18
	       115	   2654.59	   1899.16	      1000	   1798.27	   2671.21	   2259.47	   1552.09	   2459.19	   2649.01
	       116	   2650.51	   1893.19	      1000	   1789.56	   2666.28	   2253.25	   1544.04	   2452.07	   2643.33
	       118	   2641.21	   1880.01	      1000	   1771.04	   2654.51	    2239.2	    1525.7	   2437.23	   2630.67
	       120	   2632.45	   1867.33	      1000	   1752.85	   2643.38	   2225.62	   1507.89	   2422.44	   2618.36
	       121	   2628.55	   1861.47	      1000	   1744.09	   2638.44	   2219.35	   1499.79	   2415.18	   2612.58
	       123	   2619.66	   1848.57	      1000	   1725.52	   2626.71	   2205.39	   1481.18	   2400.09	   2599.79
	       125	    2611.3	   1836.07	      1000	   1707.29	   2615.57	   2191.84	   1463.13	   2385.11	   2587.35
	       126	   2607.63	   1830.31	      1000	   1698.42	   2610.66	   2185.51	   1454.83	   2377.74	   2581.49
	       128	   2598.76	   1817.23	      1000	    1679.8	   2598.78	   2171.55	   1435.94	   2362.51	   2568.61
	       130	   2590.35	   1804.72	      1000	   1661.43	   2587.58	   2158.08	   1417.75	   2347.39	   2556.04
	       131	   2586.59	   1798.84	      1000	   1652.49	   2582.51	    2151.8	   1409.34	   2339.95	    2550.1
	       133	   2577.68	   1785.97	      1000	   1633.76	   2570.77	   2137.96	   1390.33	   2324.55	    2537.1
	       137	   2559.98	   1760.47	      1000	   1596.29	    2547.2	   2110.03	   1352.15	    2293.5	   2510.66
	       145	   2525.21	      1711	      1000	    1519.5	   2499.11	   2051.87	   1273.06	    2228.5	    2456.4
	       155	   2483.49	   1651.99	      1000	   1418.98	   2438.97	   1977.24	   1171.73	   2145.07	   2387.73
	       165	   2443.25	   1595.08	      1000	   1317.24	   2377.81	   1900.75	   1063.44	   2059.33	   2317.04
	       175	   2403.71	   1537.77	      1000	   1214.64	   2315.49	   1822.09	      1000	      1971	   2244.31
	       185	   2364.72	   1480.15	      1000	   1111.45	   2253.81	   1744.26	      1000	   1879.95	   2171.93
	       195	   2326.28	   1423.13	      1000	   1012.16	   2194.55	   1667.87	      1000	   1788.06	   2100.97
	       200	   2308.31	   1396.36	      1000	      1000	   2168.32	   1632.48	      1000	      1742	   2067.01
	       201	   2305.35	   1391.87	      1000	      1000	   2164.65	   1626.46	      1000	   1732.82	   2060.95
	       203	   2297.56	   1380.24	      1000	      1000	   2152.99	   1611.69	      1000	   1713.83	    2046.8
	       207	    2282.2	    1357.2	      1000	      1000	   2130.51	   1582.98	      1000	   1676.61	   2019.29
	       215	   2252.39	    1311.6	      1000	      1000	   2087.58	   1526.85	      1000	   1604.73	   1967.44
	       225	   2216.37	   1255.04	      1000	      1000	   2037.08	   1458.95	      1000	    1518.4	   1905.39
	       235	   2182.93	   1199.06	      1000	      1000	   1989.22	    1391.8	      1000	   1442.29	   1849.67
	       245	   2149.69	   1141.58	      1000	      1000	   1942.56	   1324.91	      1000	   1372.73	   1796.48
	       255	   2117.06	   1084.13	      1000	      1000	   1896.56	   1257.33	      1000	   1306.23	   1745.95
	       265	    2084.8	   1030.06	      1000	      1000	   1851.37	    1189.1	      1000	   1241.67	   1697.01
	       275	   2053.94	      1000	      1000	      1000	   1806.44	    1129.8	      1000	      1178	   1648.84
	       285	   2025.85	      1000	      1000	      1000	   1761.25	   1071.49	      1000	   1115.11	   1601.55
	       295	   1999.53	      1000	      1000	      1000	   1715.94	   1013.42	      1000	   1054.37	   1556.37
	       300	   1988.37	      1000	      1000	      1000	   1695.44	      1000	      1000	    1024.9	   1535.71
	       301	   2182.59	   1950.42	      1000	   1680.55	   1826.37	   1709.49	   1732.46	   1887.89	   1893.54
	     302.5	   2240.67	   2007.26	      1000	   1729.06	   1862.07	   1772.39	    1768.6	   1943.81	   1928.57
	       305	   2256.28	   2058.28	      1000	   1780.23	   1898.47	   1834.32	   1819.93	   1980.69	   1956.54
	       306	   2284.91	   2063.69	      1000	   1795.37	   1906.86	   1849.02	   1833.26	   1991.21	   1966.44
	       308	   2329.23	   2088.76	      1000	   1822.51	   1928.65	   1880.37	   1860.81	   2006.25	      1983
	       310	      2365	   2122.48	      1000	   1845.53	   1947.46	   1903.63	   1882.09	   2018.37	   1998.17
	       311	   2380.57	    2133.5	      1000	   1856.04	   1953.49	   1912.57	   1890.83	   2023.92	   2005.24
	       313	   2406.24	   2159.48	      1000	   1876.44	   1971.26	   1933.74	   1909.51	   2034.11	   2018.87
	       315	   2427.55	   2181.43	      1000	   1894.95	   1985.46	   1950.62	   1925.38	   2043.53	   2031.39
	       316	    2437.2	   2192.09	      1000	   1904.06	   1990.45	    1957.1	    1932.1	   2048.04	   2037.25
	       318	   2453.95	   2209.41	      1000	   1921.29	   2004.98	   1973.56	   1947.16	   2056.78	   2048.87
	       320	   2468.35	   2225.21	      1000	   1937.14	    2016.8	   1987.21	   1960.31	   2065.13	    2059.6
	       321	   2474.98	   2233.17	      1000	   1944.24	   2020.99	   1992.65	   1965.87	   2069.18	   2064.61
	       323	   2486.77	   2246.03	      1000	   1958.38	   2033.13	   2006.14	   1978.56	   2077.11	   2074.66
	       327	   2505.51	    2267.9	      1000	    1983.9	   2054.96	   2029.99	   2001.38	   2092.22	   2093.28
	       331	   2520.52	   2287.71	      1000	   2006.62	    2072.5	   2049.87	   2020.42	   2106.43	   2109.94
	       334	   2530.35	   2301.01	      1000	    2022.1	    2083.9	   2063.47	   2032.85	   2116.62	   2121.41
	       340	    2545.8	   2321.71	      1000	   2050.94	   2107.87	   2089.32	    2057.9	   2135.85	   2143.43
	       349	   2561.62	   2346.57	      1000	   2087.01	   2137.23	   2121.64	   2088.37	   2161.83	   2171.93
	       359	   2573.74	   2369.02	      1000	   2119.46	    2163.8	   2151.89	   2114.81	   2187.54	   2198.32
	       360	   2574.39	   2371.67	      1000	   2119.14	   2162.66	   2154.51	   2111.33	   2189.53	   2197.65
	     360.5	   2341.16	      1000	      1000	   1250.18	   2093.24	   1758.18	      1000	   1547.16	    1945.5
	       361	   2289.51	   1648.99	      1000	   1178.31	   2090.79	   1732.01	      1000	   1493.28	   1926.93
	       362	   2265.93	   1588.61	      1000	   1087.06	    2075.7	   1673.39	      1000	   1451.24	   1912.54
	       363	   2274.48	   1550.74	      1000	   1047.74	   2064.31	   1632.61	      1000	   1432.95	   1906.18
	       364	   2265.92	   1517.49	      1000	   1023.23	    2051.5	   1598.89	      1000	   1420.59	   1901.42
	       366	   2249.71	   1458.73	      1000	      1000	    2022.8	   1542.77	      1000	   1396.96	   1890.55
	       367	    2245.9	   1432.35	      1000	      1000	   2013.65	   1518.81	      1000	   1384.57	   1884.88
	       369	   2226.51	   1376.53	      1000	      1000	   1987.58	   1471.09	      1000	   1357.67	   1870.81
	       370	   2221.01	   1351.14	      1000	      1000	   1977.99	   1450.46	      1000	   1344.14	   1864.23
	       371	   2213.41	   1324.18	      1000	      1000	   1966.41	   1428.06	      1000	   1330.07	   1856.75
	       373	   2196.89	    1274.4	      1000	      1000	   1942.33	   1384.35	      1000	   1301.56	   1840.33
	       377	   2165.65	   1179.27	      1000	      1000	   1897.62	    1301.3	      1000	   1246.66	   1805.85
	       385	   2108.32	   1033.58	      1000	      1000	   1818.38	   1158.48	      1000	   1165.24	   1737.48
	       395	   2053.66	      1000	      1000	      1000	   1732.06	    1034.5	      1000	   1069.94	   1656.09
	       405	   2008.33	      1000	      1000	      1000	   1660.97	      1000	      1000	      1000	   1579.35
	       415	   1967.59	      1000	      1000	      1000	   1602.29	      1000	      1000	      1000	   1506.88
	       420	   1949.25	      1000	      1000	      1000	   1576.63	      1000	      1000	      1000	   1472.92
	       421	   1946.47	      1000	      1000	      1000	   1572.41	      1000	      1000	      1000	   1469.05
	       423	    1938.7	      1000	      1000	      1000	   1561.82	      1000	      1000	      1000	   1456.46
	       427	   1923.76	      1000	      1000	      1000	   1541.91	      1000	      1000	      1000	   1431.76
	       435	    1895.7	      1000	      1000	      1000	   1506.25	      1000	      1000	      1000	   1384.46
	       445	   1863.46	      1000	      1000	      1000	   1460.13	      1000	      1000	      1000	    1329.5
	       455	   1833.64	      1000	      1000	      1000	   1424.15	      1000	      1000	      1000	   1278.73
	       465	    1804.5	      1000	      1000	      1000	   1388.08	      1000	      1000	      1000	   1230.99
	       475	   1775.86	      1000	      1000	      1000	   1356.43	      1000	      1000	      1000	   1185.76
	       480	   1762.79	      1000	      1000	      1000	   1340.72	      1000	      1000	      1000	   1163.41
	       481	   1760.64	      1000	      1000	      1000	   1338.13	      1000	      1000	      1000	   1159.85
	       483	   1754.85	      1000	      1000	      1000	   1331.67	      1000	      1000	      1000	   1151.39
	       487	   1743.36	      1000	      1000	      1000	   1298.82	      1000	      1000	      1000	   1134.46
	       495	   1719.27	      1000	      1000	      1000	   1263.37	      1000	      1000	      1000	   1102.48
	       505	   1687.28	      1000	      1000	      1000	   1230.51	      1000	      1000	      1000	   1063.57
	       515	   1658.17	      1000	      1000	      1000	   1202.12	      1000	      1000	      1000	   1028.87
	       525	   1630.73	      1000	      1000	      1000	   1176.96	      1000	      1000	      1000	      1000
	       535	   1604.61	      1000	      1000	      1000	   1154.35	      1000	      1000	      1000	      1000
	       540	   1591.45	      1000	      1000	      1000	   1144.16	      1000	      1000	      1000	      1000
	       541	   1589.55	      1000	      1000	      1000	   1142.49	      1000	      1000	      1000	      1000
	       543	   1584.16	      1000	      1000	      1000	   1138.28	      1000	      1000	      1000	      1000
	       547	   1573.61	      1000	      1000	      1000	    1130.2	      1000	      1000	      1000	      1000
	       555	   1553.25	      1000	      1000	      1000	   1115.18	      1000	      1000	      1000	      1000
	       565	   1528.53	      1000	      1000	      1000	    1098.1	      1000	      1000	      1000	      1000
	       575	   1504.81	      1000	      1000	      1000	   1082.25	      1000	      1000	      1000	      1000
	       585	    1481.9	      1000	      1000	      1000	   1067.37	      1000	      1000	      1000	      1000
	       595	    1459.5	      1000	      1000	      1000	   1053.33	      1000	      1000	      1000	      1000
	       600	   1449.06	      1000	      1000	      1000	   1043.74	      1000	      1000	      1000	      1000
	       601	    1447.5	      1000	      1000	      1000	   1042.44	      1000	      1000	      1000	      1000
	       603	   1442.93	      1000	      1000	      1000	   1039.13	      1000	      1000	      1000	      1000
	       607	   1433.84	      1000	      1000	      1000	   1032.93	      1000	      1000	      1000	      1000
	       615	   1416.17	      1000	      1000	      1000	   1021.37	      1000	      1000	      1000	      1000
	       625	   1395.37	      1000	      1000	      1000	   1008.35	      1000	      1000	      1000	      1000
	       635	   1374.61	      1000	      1000	      1000	      1000	      1000	      1000	      1000	      1000
	       645	   1352.03	      1000	      1000	      1000	      1000	      1000	      1000	      1000	      1000
	       655	   1329.66	      1000	      1000	      1000	      1000	      1000	      1000	      1000	      1000
	       660	      1319	      1000	      1000	      1000	      1000	      1000	      1000	      1000	      1000
	       661	    1317.3	      1000	      1000	      1000	      1000	      1000	      1000	      1000	      1000
	       663	   1313.05	      1000	      1000	      1000	      1000	      1000	      1000	      1000	      1000
	       667	   1304.04	      1000	      1000	      1000	      1000	      1000	      1000	      1000	      1000
	       675	   1287.08	      1000	      1000	      1000	      1000	      1000	      1000	      1000	      1000
	       685	   1262.75	      1000	      1000	      1000	      1000	      1000	      1000	      1000	      1000
	       695	   1239.97	      1000	      1000	      1000	      1000	      1000	      1000	      1000	      1000
	       705	   1218.73	      1000	      1000	      1000	      1000	      1000	      1000	      1000	      1000
	       715	   1199.02	      1000	      1000	      1000	      1000	      1000	      1000	      1000	      1000
	       720	    1189.9	      1000	      1000	      1000	      1000	      1000	      1000	      1000	      1000
	       721	   1188.24	      1000	      1000	      1000	      1000	      1000	      1000	      1000	      1000
	       723	   1184.62	      1000	      1000	      1000	      1000	      1000	      1000	      1000	      1000
	       727	   1176.99	      1000	      1000	      1000	      1000	      1000	      1000	      1000	      1000
	       735	   1162.84	      1000	      1000	      1000	      1000	      1000	      1000	      1000	      1000
	       745	    1145.4	      1000	      1000	      1000	      1000	      1000	      1000	      1000	      1000
	       755	   1129.05	      1000	      1000	      1000	      1000	      1000	      1000	      1000	      1000
	       765	   1113.55	      1000	      1000	      1000	      1000	      1000	      1000	      1000	      1000
	       775	   1098.69	      1000	      1000	      1000	      1000	      1000	      1000	      1000	      1000
	       785	   1084.34	      1000	      1000	      1000	      1000	      1000	      1000	      1000	      1000
	       795	   1070.43	      1000	      1000	      1000	      1000	      1000	      1000	      1000	      1000
	       805	   1056.53	      1000	      1000	      1000	      1000	      1000	      1000	      1000	      1000
	       815	   1042.44	      1000	      1000	      1000	      1000	      1000	      1000	      1000	      1000
	       825	   1029.06	      1000	      1000	      1000	      1000	      1000	      1000	      1000	      1000
	       835	   1015.35	      1000	      1000	      1000	      1000	      1000	      1000	      1000	      1000
	       845	   1001.92	      1000	      1000	      1000	      1000	      1000	      1000	      1000	      1000
	       855	      1000	      1000	      1000	      1000	      1000	      1000	      1000	      1000	      1000
	       865	      1000	      1000	      1000	      1000	      1000	      1000	      1000	      1000	      1000
	       875	      1000	      1000	      1000	      1000	      1000	      1000	      1000	      1000	      1000
	       885	      1000	      1000	      1000	      1000	      1000	      1000	      1000	      1000	      1000
	       895	      1000	      1000	      1000	      1000	      1000	      1000	      1000	      1000	      1000
	       900	      1000	      1000	      1000	      1000	      1000	      1000	      1000	      1000	      1000
The 23th Row
	      TIME	      WBHP	        DG	        DG	        DG	       BPR	       BPR	       BPR	      SGAS	      SGAS
	       DAY	      PSIA	      PSIA	      PSIA	      PSIA	      PSIA	      PSIA	      PSIA	          	          
	          	     PROD9	 PROD17 P0	 PROD17 P1	 PROD17 P2	 (15,16,2)	 (15,16,3)	 (15,16,4)	 (15,16,2)	 (15,16,3)
	         1	   2778.01	   262.892	   270.893	   278.896	   3643.51	   3658.54	   3728.03	         0	         0
	         2	   2731.52	   261.124	   269.126	   277.129	   3581.75	   3596.81	    3663.2	0.00193503	0.000336628
	         4	   2669.65	   259.588	   267.556	   275.531	   3562.95	   3578.72	   3635.38	 0.0043207	0.00228705
	         8	      2583	   259.374	   267.334	   275.287	   3520.01	   3536.94	   3596.53	0.00985306	0.00691015
	        16	   2430.86	   258.886	   266.827	   274.733	   3461.81	   3480.08	    3558.4	  0.018449	 0.0135422
	        26	   2248.26	   258.275	   266.192	   274.059	   3397.86	   3418.05	   3509.07	 0.0290466	 0.0212146
	        36	   2178.17	   257.752	   265.639	   273.463	   3336.96	   3359.02	   3464.18	  0.039998	 0.0289754
	        46	   2125.91	   257.309	   265.159	   272.931	   3271.68	   3297.95	   3420.59	  0.040262	  0.037445
	        50	   2105.44	   255.142	   262.955	   270.673	   3244.79	   3272.82	   3403.13	 0.0402544	 0.0410134
	        51	   2101.73	   251.178	   258.757	    266.45	    3237.2	   3264.16	   3398.64	 0.0406777	 0.0413627
	        53	   2088.92	   247.073	   254.575	   262.258	   3222.95	   3249.53	   3389.42	    0.0406	 0.0415385
	        57	   2065.03	   246.674	   254.128	   261.795	   3195.54	    3221.8	   3371.05	 0.0406247	 0.0415809
	        65	   2010.63	   245.775	   253.196	   260.832	   3139.03	   3165.17	   3334.83	 0.0408021	 0.0426273
	        75	   1943.87	   239.712	   246.872	   254.442	   3064.23	   3091.79	   3289.58	 0.0413009	 0.0438051
	        85	   1884.15	   230.073	   236.916	   244.392	   2988.16	    3018.2	   3233.33	 0.0417838	 0.0446427
	        95	   1820.79	   220.479	   226.991	   233.816	   2905.95	   2940.68	   3166.18	 0.0425361	 0.0455459
	       100	    1792.1	   207.726	   213.843	    219.97	   2864.16	   2901.67	   3132.16	 0.0429189	 0.0459428
	       101	   1790.21	    201.26	   207.178	   213.037	   2855.89	   2893.93	   3125.25	 0.0430181	  0.046008
	       103	   1775.56	   199.887	   205.767	   211.576	   2839.19	   2878.33	   3111.19	  0.043176	 0.0461327
	       107	   1745.59	   197.434	   203.241	   208.962	   2805.55	    2846.9	   3082.62	 0.0434444	 0.0462891
	       110	   1725.66	   193.161	   198.844	   204.423	   2780.37	   2823.48	    3061.1	 0.0438311	 0.0463938
	       111	   1720.68	   189.079	   194.678	   200.167	   2772.09	   2815.72	   3053.92	 0.0437384	  0.046425
	       113	   1705.56	   189.008	   194.579	   200.041	   2755.21	      2800	   3039.55	 0.0438415	 0.0465015
	       115	   1691.15	   187.221	   192.739	    198.15	   2738.21	   2784.05	   3025.17	 0.0439541	 0.0467481
	       116	   1684.81	   184.946	   190.384	   195.749	   2729.89	   2776.41	   3017.99	 0.0440177	 0.0466962
	       118	   1668.99	   184.283	   189.711	   195.056	   2712.82	   2760.14	    3003.6	 0.0442334	 0.0467965
	       120	   1654.06	   181.921	   187.297	   192.601	   2695.77	   2744.16	   2989.21	 0.0443974	 0.0468812
	       121	   1647.45	   179.952	   185.282	    190.55	   2687.29	   2736.19	   2982.02	 0.0444593	 0.0469245
	       123	   1631.18	   179.087	   184.394	   189.644	   2670.49	   2720.23	   2967.66	 0.0445635	 0.0470139
	       125	   1615.75	   177.493	   182.755	   187.974	   2653.71	   2704.25	   2953.32	 0.0446577	 0.0471011
	       126	   1608.88	   175.981	   181.201	   186.389	   2645.37	   2696.31	   2946.15	 0.0446975	 0.0471401
	       128	   1592.21	   175.282	   180.482	   185.656	   2628.75	   2680.39	   2931.84	 0.0447848	 0.0472238
	       130	   1576.22	   173.838	   178.999	   184.146	   2612.16	   2664.49	   2917.53	 0.0448634	  0.047313
	       131	   1569.07	   172.427	   177.549	    182.67	      2604	   2656.66	   2910.38	 0.0449085	 0.0473452
	       133	   1551.47	    171.72	   176.824	   181.933	   2587.68	   2641.13	   2896.18	 0.0450478	 0.0474693
	       137	   1514.57	   169.905	   174.966	    180.05	   2554.67	   2609.34	   2867.77	 0.0452916	 0.0477599
	       145	    1438.6	   166.293	   171.256	   176.289	   2487.81	   2544.46	   2809.57	 0.0456943	 0.0481866
	       155	   1343.25	   159.853	   164.632	   169.522	   2404.33	   2463.83	   2744.61	 0.0461544	 0.0486454
	       165	   1237.14	   152.462	   157.021	   161.646	   2322.23	   2384.61	   2677.61	   0.04663	 0.0491166
	       175	   1090.75	   145.788	    150.14	   154.504	   2243.05	   2308.29	   2610.49	 0.0470804	  0.049625
	       185	      1000	   139.674	   143.846	   147.998	   2168.76	   2236.82	   2545.28	 0.0475161	 0.0499152
	       195	      1000	   133.741	   137.754	   141.723	   2098.41	   2169.23	    2482.6	 0.0479184	 0.0501669
	       200	      1000	   128.341	   132.203	   136.015	   2064.09	   2136.24	   2451.86	   0.04811	 0.0502805
	       201	      1000	   125.852	   129.645	   133.386	   2057.13	   2129.55	   2445.71	 0.0481626	 0.0503149
	       203	      1000	   125.285	   129.063	   132.789	   2043.63	   2116.59	   2433.55	 0.0482366	 0.0503436
	       207	      1000	   124.355	   128.109	   131.808	   2017.25	   2091.21	   2410.69	  0.048386	  0.050413
	       215	      1000	   122.573	   126.279	   129.931	   1967.02	    2042.9	   2369.61	 0.0487193	 0.0506071
	       225	      1000	   119.195	   122.805	    126.35	   1909.08	   1987.13	   2320.28	 0.0490785	 0.0510678
	       235	      1000	   115.403	   118.886	   122.297	   1854.94	   1935.14	   2275.18	 0.0493599	 0.0511764
	       245	      1000	   112.146	   115.548	   118.815	   1802.76	   1885.17	    2231.3	 0.0495982	 0.0515331
	       255	      1000	   108.079	   111.338	   114.416	   1752.95	    1837.3	   2187.51	 0.0498127	 0.0519099
	       265	      1000	   104.382	   107.509	   110.417	   1704.79	      1791	   2144.46	 0.0500271	 0.0522835
	       275	      1000	   100.955	   103.959	   106.719	   1658.31	   1746.37	   2102.77	 0.0502401	 0.0526581
	       285	      1000	   97.7754	   100.668	   103.299	   1613.34	    1703.2	   2062.66	 0.0504513	 0.0530356
	       295	      1000	   94.8171	   97.6064	   100.123	   1569.55	    1661.1	   2023.94	 0.0507853	 0.0534214
	       300	      1000	   91.9625	   94.6546	   97.0665	   1548.19	   1640.55	   2004.97	 0.0509463	 0.0535901
	       301	   1845.45	   90.6408	   93.2884	   95.6509	   1723.29	   1731.53	   2012.67	0.00811749	 0.0423492
	     302.5	   1863.02	   165.359	   168.369	   171.237	   1832.24	   1812.08	   2031.19	         0	 0.0277268
	       305	   1901.29	   207.778	   211.309	   214.842	   1922.53	   1892.84	   2067.73	         0	0.00734354
	       306	   1908.18	   216.765	   220.742	   224.722	   1944.99	   1924.19	   2082.63	         0	0.000297925
	       308	   1927.43	   237.661	   241.793	   245.929	   1984.89	   1971.27	   2112.36	         0	         0
	       310	   1941.79	   246.924	   251.414	   255.909	   2027.19	   2032.91	   2143.52	         0	         0
	       311	   1948.13	   258.773	   265.448	    270.38	   2049.19	   2053.18	   2158.84	         0	         0
	       313	   1960.67	   262.057	   268.823	   273.997	   2077.53	   2082.76	   2187.55	         0	         0
	       315	   1971.69	   265.823	   272.954	   278.596	    2102.1	   2108.57	   2214.52	         0	         0
	       316	   1976.68	   268.832	   276.269	   282.406	    2113.7	   2120.88	   2227.64	         0	         0
	       318	   1986.63	    270.23	   277.814	   284.218	   2137.46	   2145.31	   2252.44	         0	         0
	       320	   1995.58	   271.407	   279.138	   286.083	   2161.14	   2169.49	   2276.11	         0	         0
	       321	   1999.55	   272.006	   279.806	   287.057	   2171.43	   2179.91	   2287.12	         0	         0
	       323	   2007.95	   272.104	   279.904	    287.16	   2190.04	    2198.7	    2307.1	         0	         0
	       327	   2023.35	   272.252	   280.052	   287.315	   2220.36	   2229.59	   2340.77	         0	         0
	       331	    2036.8	    272.43	   280.231	   287.503	   2247.97	   2257.58	    2369.7	         0	         0
	       334	   2045.51	   272.613	   280.416	   287.701	   2269.35	   2279.99	   2389.58	         0	         0
	       340	   2063.85	   272.667	   280.479	   287.779	   2303.86	   2315.33	   2424.58	         0	         0
	       349	   2086.92	   272.819	   280.639	    287.96	   2352.39	   2364.49	   2468.14	         0	         0
	       359	   2107.56	   273.196	   281.033	   288.396	   2393.53	   2406.47	    2506.8	         0	         0
	       360	   2104.22	   273.449	   281.302	   288.697	   2398.82	   2411.82	   2510.67	         0	         0
	     360.5	      1000	   273.504	    281.36	   288.761	    2006.5	   2147.17	      2503	         0	         0
	       361	      1000	   255.894	   263.036	   268.775	   2014.37	   2137.78	   2496.05	         0	         0
	       362	      1000	   256.313	   263.501	   269.319	   2019.05	   2129.89	   2484.66	         0	         0
	       363	      1000	     255.9	    263.13	   269.032	   2019.59	   2122.27	   2475.24	         0	         0
	       364	      1000	   255.309	   262.559	   268.512	   2017.39	   2114.03	   2467.34	         0	         0
	       366	      1000	   253.871	   261.049	   266.679	    2013.3	   2101.99	   2444.12	         0	         0
	       367	      1000	   250.463	   257.425	   262.285	   2017.48	   2102.27	   2432.76	         0	         0
	       369	      1000	   249.112	   255.987	     260.6	   2013.15	   2095.75	   2410.59	0.000334319	0.000851233
	       370	      1000	   246.256	   252.963	   257.209	   2015.69	   2105.23	    2400.6	0.00114392	0.00374525
	       371	      1000	   245.727	   252.403	   256.522	   2025.36	   2112.75	    2391.9	0.000257326	0.00685296
	       373	      1000	   245.547	   252.214	   256.254	   2026.86	    2118.6	   2379.44	0.00250581	 0.0149022
	       377	      1000	   245.023	   251.647	   255.566	   2016.07	   2119.93	   2358.43	 0.0122823	 0.0331636
	       385	      1000	   243.026	   249.509	   253.206	   1924.68	   2015.19	   2292.37	 0.0412569	 0.0454841
	       395	      1000	   172.566	   176.725	   179.835	   1802.29	   1893.73	   2200.52	 0.0453431	 0.0506849
	       405	      1000	   121.181	   124.342	   127.017	   1697.96	   1792.48	   2113.63	 0.0475906	 0.0528595
