	      Time	     dPmax	     dVmax	     dSmax	     dNmax	     CFL
	    176.11	   2.78797	8.59547e-07	0.00508251	 0.0066069	  0.124626
	    177.11	   2.78154	4.2594e-05	0.00502389	0.00657027	  0.124533
	    178.11	   2.94896	8.69539e-07	0.00496439	0.00653146	  0.124442
	    179.11	   2.78367	9.11514e-07	0.00493511	0.00649081	  0.124353
	    180.11	   2.77318	 9.633e-07	0.00494543	0.00644833	  0.124266
	    181.11	   2.75385	1.00429e-06	0.00493174	0.00640488	  0.124179
	    182.11	   2.72438	1.0496e-06	0.00488427	0.00631807	  0.124094
	   182.625	   1.42776	7.93903e-07	0.00249161	0.00319242	  0.063894
	   182.725	  0.284436	7.20661e-07	0.000480429	0.000613944	 0.0124015
	   183.025	  0.829884	3.42721e-06	 0.0014448	0.00183602	 0.0371956
	   183.925	   2.45043	1.28514e-06	0.00432086	 0.0054625	  0.111537
	   184.925	   2.69277	1.20322e-06	0.00475314	0.00600662	  0.123856
	   185.925	   2.66027	1.24302e-06	0.00470328	0.00597839	  0.123777
	   186.925	   2.62704	1.28228e-06	0.00465395	0.00594867	  0.123696
	   187.925	   2.61643	4.03372e-05	0.00460414	0.00591735	  0.123616
	   188.925	   4.93571	1.39183e-06	0.00455357	0.00588468	  0.123537
	   189.925	   3.62741	1.42835e-06	0.00450267	0.00585048	  0.123457
	   190.925	     3.353	1.46424e-06	0.00445113	0.00581518	  0.123378
	   191.925	   3.17618	1.49948e-06	 0.0043992	0.00577877	    0.1233
	   192.925	    3.0487	1.54587e-06	0.00434701	0.00574133	  0.123223
	   193.925	   2.95325	1.58007e-06	0.00429454	  0.005703	  0.123144
	   194.925	   2.87938	1.61362e-06	0.00424197	0.00566381	  0.123066
	   195.925	   2.82059	0.000613738	0.00418923	0.00562367	  0.122988
	   196.925	   9.01156	1.49408e-06	0.00406832	0.00551321	  0.122906
	   197.925	   3.32917	1.09762e-06	0.00396839	0.00540515	  0.122822
	   198.925	   3.01454	1.14929e-06	0.00387381	0.00530085	  0.122739
	   199.925	    2.8295	1.20019e-06	0.00378216	0.00519987	  0.122657
	   200.925	   2.70394	1.25026e-06	0.00378606	0.00514055	  0.122576
	   201.925	   2.65695	2.0359e-05	0.00381076	0.00518736	  0.122496
	   202.925	   2.62545	1.5225e-06	0.00382212	0.00511686	  0.122417
	   203.925	   2.59949	1.60223e-06	0.00382974	0.00519782	  0.122341
	   204.925	   2.58605	1.69054e-06	0.00383473	0.00527019	  0.122266
	   205.925	   2.57732	1.77547e-06	0.00383769	0.00532928	  0.122193
	   206.925	   2.56752	1.85792e-06	  0.003839	0.00537896	  0.122121
	   207.925	   2.55696	5.07338e-06	0.00383891	0.00542078	  0.122049
	   208.925	   2.54608	2.01739e-06	0.00383711	0.00545743	  0.121978
	   209.925	   2.53966	2.09422e-06	0.00382401	0.00548604	  0.121907
	   210.925	   2.53365	2.16935e-06	0.00379119	0.00550837	  0.121836
	   211.925	   2.52783	2.24266e-06	0.00376153	0.00552542	  0.121765
	   212.925	   2.52261	2.31467e-06	0.00373254	 0.0055378	  0.121694
	   213.925	   2.51741	0.000912478	0.00395171	0.00554626	  0.121623
	   214.925	   9.63742	2.03052e-06	0.00395833	0.00606413	  0.121548
	   215.925	   2.93831	 1.922e-06	0.00470217	0.00550594	  0.121471
	   216.925	   2.71018	1.97997e-06	0.00470465	 0.0055719	  0.121394
	   217.925	   2.61458	2.03833e-06	0.00474326	0.00564695	  0.121319
	   218.925	   2.55125	2.09675e-06	0.00477235	0.00570518	  0.121246
	   219.925	    2.5229	2.15474e-06	0.00478129	0.00573795	  0.121173
	   220.925	    2.5073	0.000727393	0.00478461	0.00576868	  0.121102
	   221.925	   8.83608	2.01738e-06	0.00472449	0.00578897	  0.121025
	   222.925	   3.15578	1.19542e-06	0.00472715	0.00581391	  0.120943
	   223.925	   2.90084	1.14736e-06	0.00473348	0.00584131	  0.120863
	   224.925	   2.80351	1.11647e-06	0.00473186	0.00586349	  0.120784
	   225.925	   2.70251	1.12084e-06	0.00468206	0.00583639	  0.120708
	   226.925	   2.63978	9.39626e-07	0.00463618	 0.0058095	  0.120633
	   227.925	   2.60397	9.26072e-07	0.00459218	0.00578561	  0.120561
	   228.925	   2.57635	0.000109383	0.00455122	0.00576613	  0.120489
	   229.925	    3.0518	9.18996e-07	0.00451025	0.00574601	  0.120341
	   230.925	   2.54355	8.40582e-06	0.00446895	0.00572478	  0.120283
	   231.925	   2.53021	1.03103e-06	0.00447203	0.00570252	  0.120209
